7,8,14,13,
8,9,15,14,
9,10,16,15,
13,14,20,19,
14,15,21,20,
15,16,22,21,
19,20,26,25,
20,21,27,26,
21,22,28,27,
0,1,7,6,
1,2,8,7,
2,3,9,8,
3,4,10,9,
4,5,11,10,
10,11,17,16,
16,17,23,22,
22,23,29,28,
28,29,35,34,
27,28,34,33,
26,27,33,32,
25,26,32,31,
24,25,31,30,
18,19,25,24,
12,13,19,18,
6,7,13,12,
0,1,-1,-1,
1,2,-1,-1,
2,3,-1,-1,
3,4,-1,-1,
4,5,-1,-1,
5,11,-1,-1,
11,17,-1,-1,
17,23,-1,-1,
23,29,-1,-1,
29,35,-1,-1,
35,34,-1,-1,
34,33,-1,-1,
33,32,-1,-1,
32,31,-1,-1,
31,30,-1,-1,
30,24,-1,-1,
24,18,-1,-1,
18,12,-1,-1,
12,6,-1,-1,
6,0,-1,-1,
